x/c,r/R=0.5,x/c,r/R=0.68,x/c,r/R=0.80,x/c,r/R=0.89,x/c,r/R=0.96
0.04,0.1733E+00,0.00,-0.5598E+00,0.01,-0.9821E-02,0.01,-0.1417E+00,0.00,-0.7646E+00
0.20,0.3575E+00,0.07,0.1194E+00,0.02,0.0729E-01,0.02,0.1922E+00,0.07,0.2485E+00
0.45,0.2316E+00,0.18,0.4049E+00,0.11,0.3968E+00,0.14,0.3631E+00,0.16,0.3269E+00
0.69,0.1657E+00,0.23,0.3563E+00,0.14,0.4290E+00,0.28,0.3015E+00,0.24,0.3123E+00
0.85,0.2361E-01,0.33,0.3116E+00,0.24,0.3899E+00,0.45,0.2061E+00,0.39,0.2157E+00
,,0.51,0.2348E+00,0.34,0.3348E+00,0.57,0.1346E+00,0.51,0.1573E+00
,,0.57,0.1901E+00,0.57,0.1878E+00,0.69,0.8900E-01,0.63,0.1082E+00
,,0.79,0.2579E-01,0.74,0.2127E-01,0.74,-0.5637E-03,0.74,0.5905E-01
,,,,0.90,-0.3049E-01,0.90,-0.8464E-01,0.85,0.9850E-02
